rewards,progresses,cross_track_errors,timesteps,durations,collisions,goals_reached
-384.29329254392866,0.9988841264688314,84.17516263488606,817.0,817.0,0.0,1493
-545.2460963423651,0.999797525031523,91.96818481855944,932.0,932.0,0.0,1493
-1910.7050314673968,0.8577997355159006,160.97947524456504,1461.0,1461.0,1.0,1493
-384.29329254392866,0.9988841264688314,84.17516263488606,817.0,817.0,0.0,1493
-636.3667981501936,0.9992918002977909,123.33170937418473,1444.0,1444.0,0.0,1493
-96.9100682605391,0.9908875074179927,31.74532017348494,766.0,766.0,0.0,1493
-1781.0238710288525,0.020588634409361692,334.53922497798,2002.0,2002.0,0.0,1493
-1869.5380965702502,0.0,202.4412018615499,2002.0,2002.0,0.0,1493
-1056.4987888218643,0.3670491277699844,40.13170482243711,327.0,327.0,1.0,1493
-384.29329254392866,0.9988841264688314,84.17516263488606,817.0,817.0,0.0,1493
-1689.6281542518757,0.0,255.0229335938499,2002.0,2002.0,0.0,1493
-1699.7071868045387,0.0,243.40649279807752,2002.0,2002.0,0.0,1493
-636.3667981501936,0.9992918002977909,123.33170937418473,1444.0,1444.0,0.0,1493
7.115823548632284,0.9907505762071408,30.98093275383524,691.0,691.0,0.0,1493
-94.14526163001742,0.9911478590849394,46.85645718802681,652.0,652.0,0.0,1493
-1008.2439939005601,0.29312124041841164,24.4247834267545,362.0,362.0,1.0,1493
-1195.4626058321755,0.7652234586050146,65.06750076018639,578.0,578.0,1.0,1493
-1311.9766924364708,0.2635003754962348,88.70634880003102,575.0,575.0,1.0,1493
-33.46140904935733,0.9902783610975919,38.93620408806264,919.0,919.0,0.0,1493
-1124.2292464597874,0.24390561517962958,44.38955433738767,526.0,526.0,1.0,1493
-636.3667981501936,0.9992918002977909,123.33170937418473,1444.0,1444.0,0.0,1493
-46.98445027331814,0.9905953699724867,26.38165339407834,1019.0,1019.0,0.0,1493
-18.201918146863193,0.9903848283235569,32.78350184736535,788.0,788.0,0.0,1493
-1120.8121729776765,0.469612174369984,48.083767950808685,582.0,582.0,1.0,1493
-1195.4626058321755,0.7652234586050146,65.06750076018639,578.0,578.0,1.0,1493
-1311.9766924364708,0.2635003754962348,88.70634880003102,575.0,575.0,1.0,1493
-162.55082450776874,0.9901971404186451,57.80501540202997,765.0,765.0,0.0,1493
-1124.2292464597874,0.24390561517962958,44.38955433738767,526.0,526.0,1.0,1493
-746.4938641720483,0.9485309311590298,94.00470409050881,2002.0,2002.0,0.0,1493
-885.9217573836751,0.4662142020679368,11.51594221176502,338.0,338.0,1.0,1493
-18.201918146863193,0.9903848283235569,32.78350184736535,788.0,788.0,0.0,1493
-1120.8121729776765,0.469612174369984,48.083767950808685,582.0,582.0,1.0,1493
-1195.4626058321755,0.7652234586050146,65.06750076018639,578.0,578.0,1.0,1493
-1311.9766924364708,0.2635003754962348,88.70634880003102,575.0,575.0,1.0,1493
-162.55082450776874,0.9901971404186451,57.80501540202997,765.0,765.0,0.0,1493
