rewards,progresses,cross_track_errors,timesteps,durations,collisions,goals_reached
-2605.0320152056265,0.06434532361171616,249.41394905653675,1969.0,1969.0,1.0,1302
-183.85462466989065,1.0006165505743443,66.21964616972488,646.0,646.0,0.0,1302
-1625.115313393888,0.8679457471238865,116.83134687954545,1188.0,1188.0,1.0,1302
-1381.079604431644,0.14994732294730434,108.95105621958548,538.0,538.0,1.0,1302
-1706.8983485413644,0.2522069171954963,301.8538472035108,2002.0,2002.0,0.0,1302
-1349.9929991479949,0.006638374759190028,77.13760372206563,458.0,458.0,1.0,1302
-131.17077904588746,0.9908344899268072,34.9225269485872,1107.0,1107.0,0.0,1302
-1788.068501326624,0.14889105519064233,278.54862918046064,2002.0,2002.0,0.0,1302
-1201.751113716854,0.1884008346343866,82.31916775626537,354.0,354.0,1.0,1302
-183.85462466989065,1.0006165505743443,66.21964616972488,646.0,646.0,0.0,1302
-1625.115313393888,0.8679457471238865,116.83134687954545,1188.0,1188.0,1.0,1302
-1381.079604431644,0.14994732294730434,108.95105621958548,538.0,538.0,1.0,1302
-1706.8983485413644,0.2522069171954963,301.8538472035108,2002.0,2002.0,0.0,1302
-1349.9929991479949,0.006638374759190028,77.13760372206563,458.0,458.0,1.0,1302
-97.45835413174527,0.9903093773194452,48.03020856720823,800.0,800.0,0.0,1302
-1300.0247112528893,0.0,51.493063000234976,400.0,400.0,1.0,1302
-1109.2336109677876,0.36404354703176084,35.62079501824043,375.0,375.0,1.0,1302
-807.2254159684067,0.9988529197398369,172.30873858598358,1151.0,1151.0,0.0,1302
-964.3520028750794,1.0010167856958565,167.30393165117297,1322.0,1322.0,0.0,1302
-221.796935719234,0.9902837028886866,36.924700861990715,1142.0,1142.0,0.0,1302
-1167.0676029511862,0.7743692912053053,40.28999216812333,668.0,668.0,1.0,1302
-962.7808335365762,0.392013450541536,95.80874057767463,2002.0,2002.0,0.0,1302
-97.45835413174527,0.9903093773194452,48.03020856720823,800.0,800.0,0.0,1302
-953.7909442811736,0.505111547449974,20.92647347028036,400.0,400.0,1.0,1302
-1109.2336109677876,0.36404354703176084,35.62079501824043,375.0,375.0,1.0,1302
-1275.9529657149897,0.20590580346258996,71.19660301849557,543.0,543.0,1.0,1302
-1276.680549898098,0.7355637013464245,91.03293389879015,642.0,642.0,1.0,1302
-1063.6672812058384,0.556537040436063,53.602683600927335,354.0,354.0,1.0,1302
-1351.2744148056245,0.35985263556003727,95.70228479626529,616.0,616.0,1.0,1302
-85.09684759737142,0.9900340099030795,50.5858309270198,807.0,807.0,0.0,1302
-1262.273901721601,0.4639352559484774,88.4219095818855,506.0,506.0,1.0,1302
-1726.6699479480935,0.6854480681270867,136.53047769681112,1006.0,1006.0,1.0,1302
-1109.2336109677876,0.36404354703176084,35.62079501824043,375.0,375.0,1.0,1302
-1801.711841387698,0.7820831723831336,164.98125692158533,1062.0,1062.0,1.0,1302
-1276.680549898098,0.7355637013464245,91.03293389879015,642.0,642.0,1.0,1302
71.63404845130864,0.9906886897501362,29.847556023242973,763.0,763.0,0.0,1302
-1360.1494021641454,0.3902459386372055,58.24060351058133,654.0,654.0,1.0,1302
-85.09684759737142,0.9900340099030795,50.5858309270198,807.0,807.0,0.0,1302
-39.00843457275829,0.9906326238240408,24.906621454728104,1002.0,1002.0,0.0,1302
-994.520903101999,0.5820770066818318,22.87584944814165,466.0,466.0,1.0,1302
-2402.699667292348,0.9348582795217527,169.53849892187296,1905.0,1905.0,1.0,1302
-1801.711841387698,0.7820831723831336,164.98125692158533,1062.0,1062.0,1.0,1302
-148.73883909599212,0.9907366114274728,50.84708931996121,897.0,897.0,0.0,1302
2.2024768987778423,0.9902698490603402,35.930672658812604,732.0,732.0,0.0,1302
-1554.884508342337,0.6045118079225014,100.21286249238977,907.0,907.0,1.0,1302
-1082.2496648826213,0.9900712552919876,189.13685044302474,1395.0,1395.0,0.0,1302
-1318.1386502666378,0.6309745564878786,48.446566769639674,799.0,799.0,1.0,1302
196.28176562995793,0.9900543575821005,10.962378894980441,686.0,686.0,0.0,1302
70.26328565322223,0.9912125801853262,22.303712839182825,783.0,783.0,0.0,1302
-110.97156618061622,0.990372788845183,31.808802237556712,928.0,928.0,0.0,1302
-1037.622476529424,0.5133078361823135,38.98769282829248,434.0,434.0,1.0,1302
-26.813181982167688,0.9902561030051864,32.409523320055854,945.0,945.0,0.0,1302
9.779524376380882,1.000395222801584,26.28715527112648,719.0,719.0,0.0,1302
-1372.4022883796301,0.7484026854458526,82.72973323738861,997.0,997.0,1.0,1302
-153.1594089888325,1.0006754119654007,42.231510106705635,778.0,778.0,0.0,1302
-1542.1269954269128,0.0,179.91645270113722,2002.0,2002.0,0.0,1302
-995.9078487242319,0.3677281619156223,39.91386602396617,315.0,315.0,1.0,1302
-295.3076643438682,0.9900482899154328,58.44792921632603,997.0,997.0,0.0,1302
-500.0630208187167,1.0009004403994335,67.29697267345138,1106.0,1106.0,0.0,1302
-41.20111320877945,0.9907340582418395,46.674882934099834,591.0,591.0,0.0,1302
-331.64491908307343,0.9905681427747164,59.13044521050735,1040.0,1040.0,0.0,1302
83.69325755272364,0.9906909062895122,22.799504343312353,704.0,704.0,0.0,1302
-403.0936704424484,1.0002950864854108,71.07797830315133,806.0,806.0,0.0,1302
57.80567533076801,0.9904480401613176,26.029033748012772,824.0,824.0,0.0,1302
-954.6926300528529,0.39769890903459165,26.888560499594792,401.0,401.0,1.0,1302
-190.33816852162383,0.990532459049153,48.48934355159112,903.0,903.0,0.0,1302
