rewards,progresses,cross_track_errors,timesteps,durations,collisions,goals_reached
-1107.1687339967293,0.6638234740430624,50.80185747123311,490.0,490.0,1.0,1240
-1004.741555217006,0.09225916887768809,5.151841982670494,128.0,128.0,1.0,1240
-1370.3962084377322,0.0,88.23683359015871,423.0,423.0,1.0,1240
-1650.2055140365524,0.16405682500384422,119.28221502396723,796.0,796.0,1.0,1240
-106.18715870709612,0.9900688096367962,33.78505386114399,886.0,886.0,0.0,1240
-508.11662171532424,0.9903564520038393,112.94045644591716,1048.0,1048.0,0.0,1240
-1358.354011772715,0.23463828732508532,73.48186074740426,611.0,611.0,1.0,1240
-1201.4020500016723,1.0006101530120308,232.01200759876147,1579.0,1579.0,0.0,1240
-1370.3962084377322,0.0,88.23683359015871,423.0,423.0,1.0,1240
-1650.2055140365524,0.16405682500384422,119.28221502396723,796.0,796.0,1.0,1240
-1543.523801216906,0.9903232476724582,294.848054358311,1823.0,1823.0,0.0,1240
-106.18715870709612,0.9900688096367962,33.78505386114399,886.0,886.0,0.0,1240
-899.9381683844751,0.40647570702498853,3.976087493522448,344.0,344.0,1.0,1240
-982.9279826068384,0.24500923578175643,9.288406739209044,281.0,281.0,1.0,1240
-1201.4020500016723,1.0006101530120308,232.01200759876147,1579.0,1579.0,0.0,1240
-524.527296229804,0.991021706234224,74.58011818114078,1154.0,1154.0,0.0,1240
-1577.7570668929793,0.0,150.82492967420217,2002.0,2002.0,0.0,1240
-1650.2055140365524,0.16405682500384422,119.28221502396723,796.0,796.0,1.0,1240
-1543.523801216906,0.9903232476724582,294.848054358311,1823.0,1823.0,0.0,1240
-106.18715870709612,0.9900688096367962,33.78505386114399,886.0,886.0,0.0,1240
-1409.7001055173853,0.16715298631167075,82.02675786077623,588.0,588.0,1.0,1240
-390.6424039776406,0.9902024944461799,55.215220348519395,1249.0,1249.0,0.0,1240
-2229.1800591815972,0.0,164.11354743837205,1417.0,1417.0,1.0,1240
-1360.7105054392148,0.12266531561709589,79.21257771320138,449.0,449.0,1.0,1240
-960.0526855000131,0.38187165462933126,8.497643132104267,486.0,486.0,1.0,1240
-1740.8346009054835,0.5112743996658358,171.55970324319335,1005.0,1005.0,1.0,1240
-744.4490681252876,0.9901066421478992,179.8598881117763,1135.0,1135.0,0.0,1240
-215.7340579231197,0.999425469076728,60.78266308163841,789.0,789.0,0.0,1240
-1748.2204194177282,0.0,206.3652702583447,2002.0,2002.0,0.0,1240
6.250033772606683,1.000124364095833,31.770960433428343,682.0,682.0,0.0,1240
-776.9504156576453,0.21937062970397217,63.876688553793535,2002.0,2002.0,0.0,1240
-1360.7105054392148,0.12266531561709589,79.21257771320138,449.0,449.0,1.0,1240
-960.0526855000131,0.38187165462933126,8.497643132104267,486.0,486.0,1.0,1240
-1740.8346009054835,0.5112743996658358,171.55970324319335,1005.0,1005.0,1.0,1240
-1075.9631614692928,0.2485753393219386,23.14045609777114,265.0,265.0,1.0,1240
-215.7340579231197,0.999425469076728,60.78266308163841,789.0,789.0,0.0,1240
-20.37110452949197,0.9904476129162375,28.350519906431867,667.0,667.0,0.0,1240
6.250033772606683,1.000124364095833,31.770960433428343,682.0,682.0,0.0,1240
-1065.812726963825,0.2663742246747698,23.138954815532497,447.0,447.0,1.0,1240
-1360.7105054392148,0.12266531561709589,79.21257771320138,449.0,449.0,1.0,1240
-1255.0517141092212,0.17679458315085542,116.94133536420006,2002.0,2002.0,0.0,1240
-1740.8346009054835,0.5112743996658358,171.55970324319335,1005.0,1005.0,1.0,1240
-1075.9631614692928,0.2485753393219386,23.14045609777114,265.0,265.0,1.0,1240
-215.7340579231197,0.999425469076728,60.78266308163841,789.0,789.0,0.0,1240
-1008.8328927614949,0.5780504336752783,39.04751958187333,507.0,507.0,1.0,1240
-1385.90828327019,0.31559314494280216,54.84284439218072,905.0,905.0,1.0,1240
1.9125011776231489,0.9905230404596664,32.5073913901555,968.0,968.0,0.0,1240
-1049.8900935145818,0.0,26.725254517703682,113.0,113.0,1.0,1240
-1495.04892331346,0.12902686344212416,119.99189450027855,625.0,625.0,1.0,1240
-1155.3224175883458,0.5970876523969131,50.84521224343116,410.0,410.0,1.0,1240
-1075.9631614692928,0.2485753393219386,23.14045609777114,265.0,265.0,1.0,1240
-1888.7861526473885,0.0,298.9010019427337,2002.0,2002.0,0.0,1240
55.353730958783366,0.9903226104779342,18.881359387224713,957.0,957.0,0.0,1240
-932.0503193935698,0.4485911171235949,11.997854468536836,305.0,305.0,1.0,1240
-49.132970148824725,0.9902905851650122,33.226485082553644,1077.0,1077.0,0.0,1240
-1049.8900935145818,0.0,26.725254517703682,113.0,113.0,1.0,1240
-1495.04892331346,0.12902686344212416,119.99189450027855,625.0,625.0,1.0,1240
83.59795461957354,0.9907281876010356,22.684350204369167,741.0,741.0,0.0,1240
-642.6299471552468,0.9905362142147912,57.56794650603332,1694.0,1694.0,0.0,1240
-1229.1558509726153,0.19640559324113327,31.23350297383315,409.0,409.0,1.0,1240
-1762.5791055164846,0.4448591040161804,92.06100552550639,1322.0,1322.0,1.0,1240
-416.2547453962452,0.9903503390277221,90.41962653095108,1014.0,1014.0,0.0,1240
-1422.6156822548019,0.6134402874817008,74.80032364664146,810.0,810.0,1.0,1240
-684.3754926162159,0.990171125475614,66.68877575533419,1801.0,1801.0,0.0,1240
-841.6041977754063,0.9912115268505887,75.13042377282366,1932.0,1932.0,0.0,1240
-1037.3469739611655,0.7555159744334358,102.48597975678982,2002.0,2002.0,0.0,1240
