rewards,progresses,cross_track_errors,timesteps,durations,collisions,goals_reached
-1403.2771202734,0.14094302603660738,79.5636423174308,494.0,494.0,1.0,1329
-966.1840613917154,0.20706354501454205,22.536000752605652,276.0,276.0,1.0,1329
-1224.8229513216656,0.37036924554001655,51.41882721813877,582.0,582.0,1.0,1329
-1363.7336201982744,0.17570563126610084,88.69973722422752,623.0,623.0,1.0,1329
-1408.7827692512678,0.07656051599913197,84.88929096874799,480.0,480.0,1.0,1329
-544.7625994190189,0.999797525031523,91.82752137579462,932.0,932.0,0.0,1329
-1403.2771202734,0.14094302603660738,79.5636423174308,494.0,494.0,1.0,1329
-1662.3358197629004,0.5869005660048889,280.74007882809065,2002.0,2002.0,0.0,1329
-993.0893692972204,0.30503297879964214,21.07319782946723,197.0,197.0,1.0,1329
-1224.8229513216656,0.37036924554001655,51.41882721813877,582.0,582.0,1.0,1329
-1705.599989475164,0.05985021474655438,263.025917991311,2002.0,2002.0,0.0,1329
-1803.3184542535114,0.06127769511221529,66.8588046428771,1300.0,1300.0,1.0,1329
-1408.7827692512678,0.07656051599913197,84.88929096874799,480.0,480.0,1.0,1329
-1089.8432272008115,1.0004647474923847,164.95358931202585,1422.0,1422.0,0.0,1329
-1719.7659852501718,0.0,234.6322379909354,2002.0,2002.0,0.0,1329
-1662.3358197629004,0.5869005660048889,280.74007882809065,2002.0,2002.0,0.0,1329
-1786.861770187672,0.15688506439909058,132.51151891438343,995.0,995.0,1.0,1329
-1708.266393204938,0.06011773381250573,315.47288823791115,2002.0,2002.0,0.0,1329
-1705.599989475164,0.05985021474655438,263.025917991311,2002.0,2002.0,0.0,1329
-1803.3184542535114,0.06127769511221529,66.8588046428771,1300.0,1300.0,1.0,1329
-1352.3073811831084,0.0,57.573110953395094,2002.0,2002.0,0.0,1329
-532.4630003335045,0.9995280858444993,121.9233897168287,886.0,886.0,0.0,1329
-314.24284053063457,0.9908382154861969,32.36701627988259,1855.0,1855.0,0.0,1329
-1143.600935913176,0.9997878323196239,126.66732289813852,1892.0,1892.0,0.0,1329
-1505.1633461766814,0.9748581621025637,196.74800122392358,2002.0,2002.0,0.0,1329
-838.6394925652354,0.7484281095335789,74.20670398595881,2002.0,2002.0,0.0,1329
-923.7862357633372,0.3283155847991433,13.412703083220725,293.0,293.0,1.0,1329
-1013.9445953545385,0.47586004770537454,40.112559184571246,434.0,434.0,1.0,1329
-1595.6972766854556,0.3132423149933413,110.87816633713167,1218.0,1218.0,1.0,1329
-1090.355645776436,0.9904175344414552,158.52476859372808,1592.0,1592.0,0.0,1329
41.86094308227988,0.9908893728208427,29.97048753827776,918.0,918.0,0.0,1329
-1143.600935913176,0.9997878323196239,126.66732289813852,1892.0,1892.0,0.0,1329
64.14463881773918,0.9902954316367057,24.440075832297463,778.0,778.0,0.0,1329
-838.6394925652354,0.7484281095335789,74.20670398595881,2002.0,2002.0,0.0,1329
-923.7862357633372,0.3283155847991433,13.412703083220725,293.0,293.0,1.0,1329
-1013.9445953545385,0.47586004770537454,40.112559184571246,434.0,434.0,1.0,1329
-7.660770507481434,0.9907910282642829,35.56450611830838,842.0,842.0,0.0,1329
-87.16018239101227,0.9989829977055594,31.375174148703792,579.0,579.0,0.0,1329
41.86094308227988,0.9908893728208427,29.97048753827776,918.0,918.0,0.0,1329
-359.65988595648923,0.9905299967403538,53.337358320938264,1247.0,1247.0,0.0,1329
-958.381830665951,0.28209967642440814,12.138644470917122,283.0,283.0,1.0,1329
-91.28515121406733,0.9906098314489115,38.7043736678873,889.0,889.0,0.0,1329
-300.9585340483435,0.9906401546132719,61.35913662078014,967.0,967.0,0.0,1329
-1013.9445953545385,0.47586004770537454,40.112559184571246,434.0,434.0,1.0,1329
-7.660770507481434,0.9907910282642829,35.56450611830838,842.0,842.0,0.0,1329
-1092.5626428423182,0.4904459514609977,50.300418064057354,323.0,323.0,1.0,1329
41.86094308227988,0.9908893728208427,29.97048753827776,918.0,918.0,0.0,1329
-359.65988595648923,0.9905299967403538,53.337358320938264,1247.0,1247.0,0.0,1329
-958.381830665951,0.28209967642440814,12.138644470917122,283.0,283.0,1.0,1329
-1067.2609751441692,0.35843745350241046,31.412319908969863,562.0,562.0,1.0,1329
-1020.6533109852744,0.28770978889417753,24.678586678553337,507.0,507.0,1.0,1329
-1013.9445953545385,0.47586004770537454,40.112559184571246,434.0,434.0,1.0,1329
149.84396983905222,0.9993210768048058,16.55907752299743,667.0,667.0,0.0,1329
-1003.1412768378541,0.2816362471101726,33.63570186789584,395.0,395.0,1.0,1329
-123.10609710939413,0.9912695106516201,55.64244369431615,857.0,857.0,0.0,1329
