rewards,progresses,cross_track_errors,timesteps,durations,collisions,goals_reached
-989.7791794758034,0.15727714308884996,26.62070731062743,229.0,229.0,1.0,1197
-1239.1665343622662,0.26230347341009713,65.48575590321614,504.0,504.0,1.0,1197
-1020.949198672578,0.5168225158510052,40.10077850621854,398.0,398.0,1.0,1197
-1847.5302947213968,0.0,142.70558477187,2002.0,2002.0,0.0,1197
-1718.823375676248,0.0,65.25818267928523,793.0,793.0,1.0,1197
-1380.3194767985772,0.8374135614680884,89.76963933979263,808.0,808.0,1.0,1197
-1138.618518763259,0.23476541642618468,34.40517230722209,360.0,360.0,1.0,1197
-1326.297288240616,0.2261331841567623,76.4212767680574,427.0,427.0,1.0,1197
-1559.8061514092042,0.2536704877364983,119.3672983187806,774.0,774.0,1.0,1197
-1724.374724237007,0.15586297526932436,210.64593621832648,2002.0,2002.0,0.0,1197
-1588.7525961987471,0.0,94.0965912009189,2002.0,2002.0,0.0,1197
-1847.5302947213968,0.0,142.70558477187,2002.0,2002.0,0.0,1197
-1718.823375676248,0.0,65.25818267928523,793.0,793.0,1.0,1197
-1260.6304661898273,0.21766650967683573,65.79383102216943,493.0,493.0,1.0,1197
-1238.432300737218,0.7094504316519055,90.03091144133744,566.0,566.0,1.0,1197
-1048.2224721011428,0.5851981146948517,89.36173722770461,2002.0,2002.0,0.0,1197
-1359.10555156984,0.0,125.94091215737888,2002.0,2002.0,0.0,1197
-1563.8282144192776,0.4993211265783426,98.20950590137967,985.0,985.0,1.0,1197
-1388.7291889597454,0.645378536302,104.21633883064733,700.0,700.0,1.0,1197
-115.05196399684458,0.9903497844821592,41.8048739183731,847.0,847.0,0.0,1197
-1718.823375676248,0.0,65.25818267928523,793.0,793.0,1.0,1197
-161.87759231005407,0.9905998370749065,54.31997426632109,869.0,869.0,0.0,1197
-1238.432300737218,0.7094504316519055,90.03091144133744,566.0,566.0,1.0,1197
-1048.2224721011428,0.5851981146948517,89.36173722770461,2002.0,2002.0,0.0,1197
-1359.10555156984,0.0,125.94091215737888,2002.0,2002.0,0.0,1197
