rewards,progresses,cross_track_errors,timesteps,durations,collisions,goals_reached
-1450.1346142435857,0.3803195711645613,93.70755480139852,727.0,727.0,1.0,4388
-1702.6597159928774,0.09814993260613243,291.4713856525821,2002.0,2002.0,0.0,4388
-1167.7147111685972,0.5592351039909987,85.18303668418413,368.0,368.0,1.0,4388
68.76151083575665,0.9914148289274134,24.854379488219895,668.0,668.0,0.0,4388
84.9341947407745,0.9911930032662876,23.017178344293125,711.0,711.0,0.0,4388
-2087.686454653951,0.7932105866051821,125.15430529642268,1479.0,1479.0,1.0,4388
114.98869708782344,0.9998788734137984,15.499440371382132,695.0,695.0,0.0,4388
-1598.1696421944198,0.34010930913196424,266.76355958014136,2002.0,2002.0,0.0,4388
-1740.27037588751,0.26983690077703787,313.79537014697974,2002.0,2002.0,0.0,4388
-346.9318921691977,1.0005519336103945,48.09966004135668,1158.0,1158.0,0.0,4388
-1149.203374185178,0.30179874962423886,47.77118104588037,483.0,483.0,1.0,4388
68.76151083575665,0.9914148289274134,24.854379488219895,668.0,668.0,0.0,4388
84.9341947407745,0.9911930032662876,23.017178344293125,711.0,711.0,0.0,4388
-2087.686454653951,0.7932105866051821,125.15430529642268,1479.0,1479.0,1.0,4388
-1123.3457895260337,0.23643493534719773,39.96524374608055,431.0,431.0,1.0,4388
97.46075676768542,0.9909946471001901,17.466272851479992,752.0,752.0,0.0,4388
-1003.1003288536582,0.4954773487144989,27.50501120960874,441.0,441.0,1.0,4388
-964.5298668227119,0.28680625811890287,18.12390994387126,358.0,358.0,1.0,4388
-1247.380831778691,0.6258602442633999,68.61682828480735,463.0,463.0,1.0,4388
-1238.0268177088208,0.6775913016668724,82.43911976254256,629.0,629.0,1.0,4388
84.9341947407745,0.9911930032662876,23.017178344293125,711.0,711.0,0.0,4388
-762.9570989006372,0.990590600872892,61.68117428626778,1814.0,1814.0,0.0,4388
-1123.3457895260337,0.23643493534719773,39.96524374608055,431.0,431.0,1.0,4388
97.46075676768542,0.9909946471001901,17.466272851479992,752.0,752.0,0.0,4388
