rewards,progresses,cross_track_errors,timesteps,durations,collisions,goals_reached
-1464.8949546744218,0.15900008498960477,90.769695632311,560.0,560.0,1.0,1378
-1018.8653341179674,0.32221289234350775,35.170895006186115,361.0,361.0,1.0,1378
-1361.2549940339786,0.0,72.22136633296478,395.0,395.0,1.0,1378
-1057.4391333181989,0.18579857845743128,26.148675392717983,275.0,275.0,1.0,1378
-1587.82951572611,0.19815763145575704,111.6174214718093,726.0,726.0,1.0,1378
-530.5376016433179,0.999797525031523,89.93955805130346,919.0,919.0,0.0,1378
-1464.8949546744218,0.15900008498960477,90.769695632311,560.0,560.0,1.0,1378
-1018.8653341179674,0.32221289234350775,35.170895006186115,361.0,361.0,1.0,1378
-1361.2549940339786,0.0,72.22136633296478,395.0,395.0,1.0,1378
-1057.4391333181989,0.18579857845743128,26.148675392717983,275.0,275.0,1.0,1378
139.34146062847094,0.9903850844159304,14.046692850848851,756.0,756.0,0.0,1378
-1399.3410436679942,0.244274498237838,47.82411661204694,733.0,733.0,1.0,1378
-1464.8949546744218,0.15900008498960477,90.769695632311,560.0,560.0,1.0,1378
-1929.20916428022,0.0,190.55086769790324,2002.0,2002.0,0.0,1378
-1018.8653341179674,0.32221289234350775,35.170895006186115,361.0,361.0,1.0,1378
-1361.2549940339786,0.0,72.22136633296478,395.0,395.0,1.0,1378
-1678.0867060467958,0.0,251.08912048270946,2002.0,2002.0,0.0,1378
-1057.4391333181989,0.18579857845743128,26.148675392717983,275.0,275.0,1.0,1378
139.34146062847094,0.9903850844159304,14.046692850848851,756.0,756.0,0.0,1378
-1218.2057179875553,0.036222739635229144,62.73349174903189,389.0,389.0,1.0,1378
-1684.3345356096931,0.0,227.96793254109943,2002.0,2002.0,0.0,1378
-1929.20916428022,0.0,190.55086769790324,2002.0,2002.0,0.0,1378
-1331.6583553460264,0.0,72.0062685204128,2002.0,2002.0,0.0,1378
-1487.770884742391,0.9603968771647858,276.4607198096889,2002.0,2002.0,0.0,1378
-349.37742323176576,1.0008293253501586,81.79597877891818,773.0,773.0,0.0,1378
-890.8675840146615,0.443737384397456,104.48317830233505,2002.0,2002.0,0.0,1378
-1853.59248859931,0.8904813375550534,138.80922042297428,1266.0,1266.0,1.0,1378
58.43160362816643,0.9911831707990473,22.16777154212065,769.0,769.0,0.0,1378
-988.4456620297764,0.1380199579634044,25.967518250747382,124.0,124.0,1.0,1378
-938.9544958633842,0.419528792628657,12.339854727301592,375.0,375.0,1.0,1378
-140.77891647393935,0.9993574160654308,55.88303125512146,628.0,628.0,0.0,1378
-1290.5840441933906,0.7060145846306592,77.249151820909,741.0,741.0,1.0,1378
-349.37742323176576,1.0008293253501586,81.79597877891818,773.0,773.0,0.0,1378
-28.379710021453167,0.9908368203286401,33.74622011584183,931.0,931.0,0.0,1378
122.37075573968889,0.9902714326728096,17.865217882482906,775.0,775.0,0.0,1378
76.35640674903586,0.9907263903340223,16.551068960065564,870.0,870.0,0.0,1378
-1004.6610884905556,0.21724194861700524,14.859227688765534,331.0,331.0,1.0,1378
-982.0000813101987,0.334430237075282,11.687077152779638,341.0,341.0,1.0,1378
2.3686562721422835,0.9905469227902453,34.8279578484667,786.0,786.0,0.0,1378
-202.52158375598995,0.9903158595288323,40.697971371601774,870.0,870.0,0.0,1378
-87.72059596322445,0.9900357482344155,38.96021394876963,931.0,931.0,0.0,1378
-195.796747819757,0.9909825034454015,42.402173015332345,1029.0,1029.0,0.0,1378
-136.60359733933507,0.9901416804463155,53.71474189851638,678.0,678.0,0.0,1378
-304.5461567861178,0.9993283995111565,77.44648293032363,724.0,724.0,0.0,1378
-92.68961383053467,0.9905552901853559,31.586444105947308,999.0,999.0,0.0,1378
-1142.2996310890444,0.27569927689417917,35.12829288655358,463.0,463.0,1.0,1378
-268.1585856196869,0.9903201538366353,56.97008294926961,1011.0,1011.0,0.0,1378
-282.02502097554014,0.9900422940521453,55.77539409017983,1060.0,1060.0,0.0,1378
-1049.0148760803656,0.4428639672558953,48.19368936613744,338.0,338.0,1.0,1378
-1052.3647318935127,0.31612527168196064,47.93815730428687,292.0,292.0,1.0,1378
-1009.7279239608412,0.6744155863319329,26.229891079345492,666.0,666.0,1.0,1378
39.698217448264785,0.9906268973297525,25.407758356782235,922.0,922.0,0.0,1378
1.675735722471422,0.9900329032815545,32.80838190599083,715.0,715.0,0.0,1378
208.42430885234546,0.9911251725957084,9.561609083472058,758.0,758.0,0.0,1378
-34.82913165695945,0.9996884347401511,36.8819577044775,691.0,691.0,0.0,1378
-266.7810130038893,0.9993013931290144,65.84078461953483,895.0,895.0,0.0,1378
-299.75221094744575,0.9903843953253267,67.66435141577912,1050.0,1050.0,0.0,1378
-1052.3647318935127,0.31612527168196064,47.93815730428687,292.0,292.0,1.0,1378
32.57751734607161,0.990869162255572,25.045437644549555,841.0,841.0,0.0,1378
-154.05616092661666,0.9905683249264813,54.103070758320186,753.0,753.0,0.0,1378
170.73763910953727,0.9901527585995783,13.150746281631868,689.0,689.0,0.0,1378
47.74443982713919,0.9904837111416669,28.41153823167231,782.0,782.0,0.0,1378
-1237.5208654409757,0.34047804355374334,55.77764003553458,718.0,718.0,1.0,1378
147.55594452354202,0.9997572655457727,16.34005460762879,638.0,638.0,0.0,1378
148.4829353185998,0.9911315066874964,13.743887560292873,844.0,844.0,0.0,1378
-57.68958724129796,0.990338069506697,38.33022407282304,873.0,873.0,0.0,1378
234.60477641763677,0.9911427161256696,5.912760417795428,704.0,704.0,0.0,1378
